No.,ID,target scope
2008,1.01418E+18,SELF
2009,1.01472E+18,GRP
2010,1.01489E+18,IND
2011,1.01558E+18,ENV
2012,1.01564E+18,IND
2013,1.01575E+18,IND
2014,1.0158E+18,IND
2015,1.01586E+18,IND
2016,1.01592E+18,GRP
2017,1.01616E+18,IND
2018,1.01624E+18,IND
2019,1.01637E+18,ENV
2020,1.01661E+18,IND
2021,1.01704E+18,IND
2022,1.0172E+18,ENV
2023,1.01734E+18,SELF
2024,1.01747E+18,ENV
2025,1.01774E+18,IND
2026,1.01774E+18,ENV
2027,1.01777E+18,ENV
2028,1.01805E+18,ENV
2029,1.01811E+18,IND
2030,1.01831E+18,IND
2031,1.01848E+18,IND
2032,1.01849E+18,IND
2033,1.01878E+18,IND
2034,1.01886E+18,ENV
2035,1.01907E+18,IND
2036,1.01917E+18,GRP
2037,1.01918E+18,IND
2038,1.01921E+18,IND
2039,1.01956E+18,ENV
2040,1.01973E+18,ENV
2041,1.0198E+18,ENV
2042,1.01992E+18,ENV
2043,1.01998E+18,IND
2044,1.02083E+18,IND
2045,1.02099E+18,ENV
2046,1.02136E+18,ENV
2047,1.02169E+18,ENV
2048,1.02173E+18,IND
2049,1.02194E+18,IND
2050,1.02212E+18,IND
2051,1.02269E+18,IND
2052,1.02271E+18,ENV
2053,1.02273E+18,IND
2054,1.02283E+18,ENV
2055,1.02308E+18,IND
2056,1.02329E+18,ENV
2057,1.02341E+18,ENV
2058,1.02392E+18,GRP
2059,1.02424E+18,IND
2060,1.0243E+18,IND
2061,1.02432E+18,IND
2062,1.02452E+18,IND
2063,1.02453E+18,IND
2064,1.02469E+18,IND
2065,1.0247E+18,IND
2066,1.0247E+18,IND
2067,1.02481E+18,SELF
2068,1.02485E+18,IND
2069,1.02494E+18,IND
2070,1.02499E+18,IND
2071,1.02504E+18,IND
2072,1.0252E+18,ENV
2073,1.0254E+18,IND
2074,1.02588E+18,IND
2075,1.02602E+18,IND
2076,1.02605E+18,ENV
2077,1.02648E+18,IND
2078,1.02678E+18,IND
2079,1.02688E+18,IND
2080,1.027E+18,ENV
2081,1.02709E+18,IND
2082,1.02716E+18,IND
2083,1.0272E+18,IND
2084,1.02745E+18,ENV
2085,1.02749E+18,IND
2086,1.02769E+18,IND
2087,1.02778E+18,IND
2088,1.02796E+18,IND
2089,1.02856E+18,ENV
2090,1.02859E+18,GRP
2091,1.02864E+18,ENV
2092,1.0288E+18,IND
2093,1.02902E+18,IND
2094,1.02912E+18,ENV
2095,1.02922E+18,ENV
2096,1.02934E+18,IND
2097,1.0296E+18,ENV
2098,1.02967E+18,IND
2099,1.02972E+18,IND
2100,1.03002E+18,ENV
2101,1.03005E+18,ENV
2102,1.03032E+18,IND
2103,1.03044E+18,IND
2104,1.03065E+18,SELF
2105,1.03084E+18,IND
2106,1.03104E+18,IND
2107,1.03105E+18,IND
2108,1.03105E+18,IND
2109,1.03108E+18,ENV
2110,1.03109E+18,IND
2111,1.03146E+18,ENV
2112,1.03211E+18,ENV
2113,1.03243E+18,IND
2114,1.03252E+18,IND
2115,1.03262E+18,ENV
2116,1.03263E+18,IND
2117,1.03263E+18,IND
2118,1.03263E+18,IND
2119,1.03265E+18,IND
2120,1.03298E+18,ENV
2121,1.03299E+18,IND
2122,1.03389E+18,IND
2123,1.03393E+18,IND
2124,1.03425E+18,IND
2125,1.03432E+18,ENV
2126,1.03434E+18,IND
2127,1.03445E+18,IND
2128,1.03501E+18,IND
2129,1.03501E+18,IND
2130,1.03503E+18,IND
2131,1.03512E+18,ENV
2132,1.03517E+18,IND
2133,1.03519E+18,IND
2134,1.0355E+18,ENV
2135,1.03637E+18,ENV
2136,1.03665E+18,ENV
2137,1.03666E+18,ENV
2138,1.03673E+18,IND
2139,1.03682E+18,IND
2140,1.03683E+18,SELF
2141,1.03699E+18,ENV
2142,1.03716E+18,IND
2143,1.03717E+18,IND
2144,1.03768E+18,ENV
2145,1.0377E+18,ENV
2146,1.03772E+18,IND
2147,1.03801E+18,IND
2148,1.03802E+18,ENV
2149,1.03827E+18,ENV
2150,1.0383E+18,IND
2151,1.03834E+18,IND
2152,1.03842E+18,IND
2153,1.03845E+18,IND
2154,1.03845E+18,IND
2155,1.03845E+18,ENV
2156,1.03932E+18,IND
2157,1.03943E+18,IND
2158,1.03983E+18,IND
2159,1.03988E+18,ENV
2160,1.03988E+18,ENV
2161,1.0401E+18,IND
2162,1.04051E+18,IND
2163,1.04094E+18,ENV
2164,1.04125E+18,GRP
2165,1.04153E+18,IND
2166,1.04158E+18,IND
2167,1.04161E+18,ENV
2168,1.04162E+18,IND
2169,1.04162E+18,ENV
2170,1.04193E+18,IND
2171,1.04193E+18,IND
2172,1.04206E+18,ENV
2173,1.0422E+18,ENV
2174,1.04252E+18,GRP
2175,1.0426E+18,IND
2176,1.04275E+18,ENV
2177,1.04296E+18,IND
2178,1.04304E+18,IND
2179,1.04307E+18,ENV
2180,1.0434E+18,IND
2181,1.04344E+18,IND
2182,1.04387E+18,IND
2183,1.04388E+18,ENV
2184,1.04409E+18,ENV
2185,1.04451E+18,IND
2186,1.04475E+18,IND
2187,1.04525E+18,IND
2188,1.0453E+18,IND
2189,1.04571E+18,ENV
2190,1.04603E+18,ENV
2191,1.04625E+18,IND
2192,1.04632E+18,IND
2193,1.04635E+18,IND
2194,1.04639E+18,IND
2195,1.04668E+18,IND
2196,1.04746E+18,IND
2197,1.04767E+18,ENV
2198,1.04776E+18,IND
2199,1.04783E+18,IND
2200,1.04807E+18,IND
2201,1.04821E+18,IND
2202,1.04859E+18,IND
2203,1.04895E+18,IND
2204,1.04907E+18,IND
2205,1.04907E+18,IND
2206,1.04923E+18,IND
2207,1.04927E+18,SELF
2208,1.0496E+18,SELF
2209,1.0496E+18,SELF
2210,1.04965E+18,ENV
2211,1.04965E+18,SELF
2212,1.0497E+18,IND
2213,1.04984E+18,IND
2214,1.04986E+18,SELF
2215,1.04996E+18,GRP
2216,1.04997E+18,IND
2217,1.05E+18,IND
2218,1.05004E+18,IND
2219,1.05018E+18,IND
2220,1.05026E+18,IND
2221,1.05031E+18,SELF
2222,1.05041E+18,SELF
2223,1.05076E+18,ENV
2224,1.05081E+18,IND
2225,1.05097E+18,IND
2226,1.05102E+18,IND
2227,1.05138E+18,SELF
2228,1.05144E+18,IND
2229,1.05145E+18,IND
2230,1.05148E+18,IND
2231,1.052E+18,IND
2232,1.05217E+18,IND
2233,1.05223E+18,IND
2234,1.05254E+18,ENV
2235,1.05255E+18,IND
2236,1.05259E+18,IND
2237,1.05265E+18,IND
2238,1.05281E+18,IND
2239,1.05282E+18,IND
2240,1.05283E+18,ENV
2241,1.05296E+18,IND
2242,1.05298E+18,SELF
2243,1.05317E+18,ENV
2244,1.05329E+18,SELF
2245,1.05391E+18,ENV
2246,1.05393E+18,GRP
2247,1.05449E+18,IND
2248,1.05457E+18,GRP
2249,1.05479E+18,IND
2250,1.05486E+18,IND
2251,1.05494E+18,GRP
2252,1.05494E+18,GRP
2253,1.05504E+18,SELF
2254,1.05506E+18,IND
2255,1.05507E+18,IND
2256,1.05512E+18,ENV
2257,1.05542E+18,GRP
2258,1.05546E+18,SELF
2259,1.0556E+18,IND
2260,1.05575E+18,IND
2261,1.05582E+18,IND
2262,1.05584E+18,GRP
2263,1.05592E+18,SELF
2264,1.05637E+18,IND
2265,1.05648E+18,ENV
2266,1.0566E+18,IND
2267,1.05693E+18,IND
2268,1.05714E+18,IND
2269,1.05723E+18,IND
2270,1.05725E+18,GRP
2271,1.05726E+18,ENV
2272,1.05728E+18,IND
2273,1.05751E+18,GRP
2274,1.05754E+18,SELF
2275,1.05838E+18,GRP
2276,1.05859E+18,IND
2277,1.05872E+18,GRP
2278,1.05879E+18,IND
2279,1.05879E+18,IND
2280,1.05905E+18,IND
2281,1.05927E+18,IND
2282,1.05928E+18,IND
2283,1.0594E+18,IND
2284,1.05945E+18,IND
2285,1.05979E+18,IND
2286,1.05982E+18,IND
2287,1.06013E+18,ENV
2288,1.06013E+18,IND
2289,1.06014E+18,ENV
2290,1.06018E+18,IND
2291,1.06074E+18,GRP
2292,1.06116E+18,IND
2293,1.06117E+18,SELF
2294,1.06146E+18,IND
2295,1.06157E+18,IND
2296,1.06189E+18,IND
2297,1.06189E+18,IND
2298,1.06193E+18,IND
2299,1.06199E+18,IND
2300,1.06233E+18,GRP
2301,1.06236E+18,SELF
2302,1.06244E+18,IND
2303,1.0625E+18,IND
2304,1.06254E+18,IND
2305,1.06255E+18,IND
2306,1.06276E+18,SELF
2307,1.06297E+18,IND
2308,1.06322E+18,IND
2309,1.06323E+18,SELF
2310,1.06328E+18,IND
2311,1.0634E+18,IND
2312,1.06346E+18,IND
2313,1.06357E+18,GRP
2314,1.06397E+18,IND
2315,1.06447E+18,IND
2316,1.06452E+18,IND
2317,1.06453E+18,IND
2318,1.06465E+18,GRP
2319,1.06544E+18,GRP
2320,1.06548E+18,IND
2321,1.06559E+18,IND
2322,1.06563E+18,IND
2323,1.06575E+18,ENV
2324,1.06579E+18,ENV
2325,1.06611E+18,IND
2326,1.06617E+18,IND
2327,1.06659E+18,IND
2328,1.06661E+18,IND
2329,1.06672E+18,GRP
2330,1.06685E+18,IND
2331,1.06701E+18,IND
2332,1.06742E+18,GRP
2333,1.0676E+18,IND
2334,1.06767E+18,GRP
2335,1.0677E+18,IND
2336,1.0677E+18,IND
2337,1.06773E+18,ENV
2338,1.0678E+18,IND
2339,1.06807E+18,IND
2340,1.06812E+18,IND
2341,1.06834E+18,GRP
2342,1.06842E+18,IND
2343,1.06856E+18,IND
2344,1.0687E+18,IND
2345,1.06952E+18,IND
2346,1.06953E+18,IND
2347,1.06953E+18,IND
2348,1.06953E+18,IND
2349,1.06961E+18,IND
2350,1.07061E+18,IND
2351,1.07064E+18,IND
2352,1.07064E+18,ENV
2353,1.07085E+18,IND
2354,1.07102E+18,IND
2355,1.07102E+18,GRP
2356,1.07104E+18,IND
2357,1.07105E+18,ENV
2358,1.07121E+18,ENV
2359,1.07138E+18,IND
2360,1.07177E+18,ENV
2361,1.07245E+18,IND
2362,1.07246E+18,ENV
2363,1.07271E+18,IND
2364,1.07281E+18,IND
2365,1.07282E+18,IND
2366,1.07302E+18,IND
2367,1.07306E+18,GRP
2368,1.0733E+18,IND
2369,1.07349E+18,ENV
2370,1.0735E+18,IND
2371,1.07355E+18,SELF
2372,1.07361E+18,SELF
2373,1.07376E+18,IND
2374,1.07413E+18,GRP
2375,1.0742E+18,GRP
2376,1.07436E+18,IND
2377,1.075E+18,IND
2378,1.07504E+18,IND
2379,1.07522E+18,IND
2380,1.07522E+18,GRP
2381,1.07539E+18,IND
2382,1.07548E+18,IND
2383,1.07562E+18,GRP
2384,1.07571E+18,IND
2385,1.07572E+18,IND
2386,1.07574E+18,GRP
2387,1.07594E+18,ENV
2388,1.07595E+18,ENV
2389,1.07616E+18,GRP
2390,1.07617E+18,SELF
2391,1.07634E+18,IND
2392,1.07634E+18,IND
2393,1.07676E+18,ENV
2394,1.07684E+18,IND
2395,1.07685E+18,IND
2396,1.07686E+18,IND
2397,1.07701E+18,ENV
2398,1.07718E+18,SELF
2399,1.07719E+18,IND
2400,1.07722E+18,IND
2401,1.07742E+18,IND
2402,1.07745E+18,IND
2403,1.07786E+18,ENV
2404,1.07789E+18,IND
2405,1.07796E+18,SELF
2406,1.07807E+18,IND
2407,1.07828E+18,IND
2408,1.07829E+18,GRP
2409,1.07848E+18,IND
2410,1.07853E+18,IND
2411,1.07867E+18,GRP
2412,1.07898E+18,IND
2413,1.07903E+18,GRP
2414,1.07904E+18,ENV
2415,1.07906E+18,IND
2416,1.07914E+18,ENV
2417,1.07915E+18,GRP
2418,1.07929E+18,IND
2419,1.08027E+18,IND
2420,1.08032E+18,GRP
2421,1.08041E+18,SELF
2422,1.08062E+18,ENV
2423,1.08062E+18,ENV
2424,1.08067E+18,IND
2425,1.08075E+18,IND
2426,1.08098E+18,IND
2427,1.08101E+18,IND
2428,1.08101E+18,ENV
2429,1.08113E+18,GRP
2430,1.08113E+18,GRP
2431,1.08115E+18,IND
2432,1.0812E+18,ENV
2433,1.08127E+18,IND
2434,1.08147E+18,IND
2435,1.08166E+18,GRP
2436,1.0817E+18,IND
2437,1.0817E+18,SELF
2438,1.08189E+18,IND
2439,1.08191E+18,IND
2440,1.08194E+18,ENV
2441,1.08224E+18,IND
2442,1.08226E+18,IND
2443,1.0823E+18,IND
2444,1.08266E+18,SELF
2445,1.08266E+18,IND
2446,1.08276E+18,IND
2447,1.0828E+18,IND
2448,1.08282E+18,IND
2449,1.08294E+18,SELF
2450,1.08296E+18,GRP
2451,1.08329E+18,IND
2452,1.08351E+18,IND
2453,1.08368E+18,ENV
2454,1.08408E+18,IND
2455,1.08435E+18,ENV
2456,1.08439E+18,GRP
2457,1.08457E+18,IND
2458,1.08479E+18,ENV
2459,1.085E+18,ENV
2460,1.08511E+18,IND
2461,1.08554E+18,IND
2462,1.08573E+18,IND
2463,1.08593E+18,IND
2464,1.08624E+18,IND
2465,1.08694E+18,IND
2466,1.08726E+18,IND
2467,1.08728E+18,IND
2468,1.0873E+18,IND
2469,1.08734E+18,IND
2470,1.08736E+18,IND
2471,1.0877E+18,SELF
2472,1.08771E+18,IND
2473,1.08792E+18,IND
2474,1.088E+18,IND
2475,1.08804E+18,IND
2476,1.08805E+18,ENV
2477,1.08834E+18,IND
2478,1.08835E+18,IND
2479,1.08836E+18,ENV
2480,1.08839E+18,IND
2481,1.0884E+18,IND
2482,1.08866E+18,IND
2483,1.08881E+18,ENV
2484,1.08944E+18,SELF
2485,1.0895E+18,SELF
2486,1.08951E+18,IND
2487,1.08952E+18,IND
2488,1.08953E+18,IND
2489,1.08963E+18,SELF
2490,1.08975E+18,IND
2491,1.0899E+18,IND
2492,1.09008E+18,ENV
2493,1.09015E+18,GRP
2494,1.09037E+18,IND
2495,1.09038E+18,IND
2496,1.09039E+18,IND
2497,1.09042E+18,IND
2498,1.09057E+18,IND
2499,1.09057E+18,IND
2500,1.09062E+18,IND
2501,1.09095E+18,IND
2502,1.09095E+18,IND
2503,1.09138E+18,GRP
2504,1.09149E+18,IND
2505,1.09155E+18,ENV
2506,1.0916E+18,IND
2507,1.09166E+18,IND
2508,1.09189E+18,IND
2509,1.09202E+18,IND
2510,1.09251E+18,IND
2511,1.09297E+18,IND
2512,1.0931E+18,IND
2513,1.0931E+18,IND
2514,1.09311E+18,IND
2515,1.09315E+18,ENV
2516,1.09335E+18,GRP
2517,1.09339E+18,IND
2518,1.09344E+18,IND
2519,1.09364E+18,IND
2520,1.09384E+18,GRP
2521,1.09412E+18,IND
2522,1.09423E+18,IND
2523,1.0944E+18,IND
2524,1.09455E+18,ENV
2525,1.0946E+18,GRP
2526,1.09464E+18,ENV
2527,1.09466E+18,IND
2528,1.09478E+18,IND
2529,1.0948E+18,IND
2530,1.0949E+18,IND
2531,1.09494E+18,IND
2532,1.09495E+18,IND
2533,1.09499E+18,IND
2534,1.09524E+18,IND
2535,1.09548E+18,SELF
2536,1.09555E+18,IND
2537,1.09563E+18,GRP
2538,1.09565E+18,IND
2539,1.09568E+18,GRP
2540,1.09594E+18,GRP
2541,1.09604E+18,ENV
2542,1.09634E+18,IND
2543,1.09645E+18,IND
2544,1.09668E+18,IND
2545,1.09671E+18,ENV
2546,1.09671E+18,ENV
2547,1.09704E+18,IND
2548,1.09707E+18,GRP
2549,1.09709E+18,IND
2550,1.09746E+18,GRP
2551,1.09767E+18,IND
2552,1.09781E+18,IND
2553,1.09782E+18,GRP
2554,1.09783E+18,ENV
2555,1.09784E+18,ENV
2556,1.09788E+18,ENV
2557,1.09813E+18,IND
2558,1.09816E+18,IND
2559,1.09816E+18,IND
2560,1.09818E+18,IND
2561,1.09835E+18,ENV
2562,1.09836E+18,IND
2563,1.09839E+18,IND
2564,1.09852E+18,ENV
2565,1.09857E+18,IND
2566,1.09866E+18,GRP
2567,1.09881E+18,IND
2568,1.09888E+18,GRP
2569,1.09888E+18,GRP
2570,1.09936E+18,GRP
2571,1.09966E+18,IND
2572,1.09968E+18,IND
2573,1.09981E+18,SELF
2574,1.09997E+18,ENV
2575,1.10002E+18,IND
2576,1.10006E+18,IND
2577,1.10006E+18,IND
2578,1.10029E+18,IND
2579,1.10033E+18,IND
2580,1.10045E+18,IND
2581,1.10058E+18,SELF
2582,1.10069E+18,IND
2583,1.10071E+18,IND
2584,1.10076E+18,IND
2585,1.10077E+18,IND
2586,1.10106E+18,IND
2587,1.10106E+18,IND
2588,1.10108E+18,IND
2589,1.1011E+18,IND
2590,1.10112E+18,IND
2591,1.10146E+18,IND
2592,1.10168E+18,IND
2593,1.10187E+18,GRP
2594,1.10218E+18,IND
2595,1.10219E+18,IND
2596,1.10237E+18,IND
2597,1.10246E+18,IND
2598,1.10249E+18,IND
2599,1.1029E+18,IND
2600,1.10292E+18,IND
2601,1.10307E+18,ENV
2602,1.10329E+18,IND
2603,1.10337E+18,SELF
2604,1.10395E+18,IND
2605,1.104E+18,GRP
2606,1.10402E+18,IND
2607,1.10405E+18,IND
2608,1.10419E+18,ENV
2609,1.10427E+18,GRP
2610,1.10433E+18,GRP
2611,1.10435E+18,IND
2612,1.10471E+18,SELF
2613,1.10476E+18,GRP
2614,1.10477E+18,IND
2615,1.10495E+18,IND
2616,1.10551E+18,GRP
2617,1.10563E+18,SELF
2618,1.10577E+18,IND
2619,1.10582E+18,SELF
2620,1.10602E+18,IND
2621,1.10634E+18,IND
2622,1.10634E+18,IND
2623,1.10636E+18,GRP
2624,1.10653E+18,IND
2625,1.10664E+18,IND
2626,1.10671E+18,IND
2627,1.10683E+18,IND
2628,1.1072E+18,IND
2629,1.1073E+18,SELF
2630,1.1073E+18,ENV
2631,1.10752E+18,IND
2632,1.10766E+18,IND
2633,1.10784E+18,IND
2634,1.10816E+18,IND
2635,1.10838E+18,IND
2636,1.1085E+18,IND
2637,1.10857E+18,ENV
2638,1.10868E+18,IND
2639,1.109E+18,IND
2640,1.10903E+18,IND
2641,1.10906E+18,ENV
2642,1.10907E+18,SELF
2643,1.10925E+18,IND
2644,1.10925E+18,IND
2645,1.10925E+18,IND
2646,1.10929E+18,IND
2647,1.10935E+18,GRP
2648,1.10951E+18,IND
2649,1.10968E+18,SELF
2650,1.1097E+18,IND
2651,1.1097E+18,IND
2652,1.10984E+18,IND
2653,1.10999E+18,IND
2654,1.11006E+18,ENV
2655,1.11009E+18,IND
2656,1.11015E+18,IND
2657,1.1102E+18,IND
2658,1.1104E+18,IND
2659,1.11044E+18,ENV
2660,1.11046E+18,IND
2661,1.11048E+18,ENV
2662,1.11051E+18,IND
2663,1.11075E+18,IND
2664,1.11082E+18,GRP
2665,1.11087E+18,GRP
2666,1.11109E+18,ENV
2667,1.11123E+18,IND
2668,1.11125E+18,GRP
2669,1.11147E+18,ENV
2670,1.11165E+18,IND
2671,1.11183E+18,IND
2672,1.11198E+18,IND
2673,1.11199E+18,IND
2674,1.11221E+18,IND
2675,1.1123E+18,IND
2676,1.11237E+18,IND
2677,1.11238E+18,GRP
2678,1.11238E+18,GRP
2679,1.11277E+18,SELF
2680,1.11296E+18,IND
2681,1.11304E+18,IND
2682,1.11307E+18,SELF
2683,1.11319E+18,SELF
2684,1.1137E+18,GRP
2685,1.11381E+18,IND
2686,1.11399E+18,IND
2687,1.1142E+18,IND
2688,1.11436E+18,IND
2689,1.11452E+18,IND
2690,1.11485E+18,IND
2691,1.11488E+18,ENV
2692,1.11502E+18,IND
2693,1.11511E+18,IND
2694,1.11558E+18,IND
2695,1.11561E+18,ENV
2696,1.11562E+18,IND
2697,1.11562E+18,IND
2698,1.11563E+18,GRP
2699,1.11566E+18,GRP
2700,1.11613E+18,IND
2701,1.11627E+18,IND
2702,1.11633E+18,IND
2703,1.11667E+18,SELF
2704,1.11689E+18,SELF
2705,1.11697E+18,IND
2706,1.11707E+18,ENV
2707,1.11726E+18,SELF
2708,1.11736E+18,ENV
2709,1.1176E+18,ENV
2710,1.11769E+18,ENV
2711,1.1177E+18,IND
2712,1.11774E+18,IND
2713,1.11809E+18,ENV
2714,1.11809E+18,GRP
2715,1.11811E+18,IND
2716,1.11818E+18,IND
2717,1.11848E+18,SELF
2718,1.1185E+18,IND
2719,1.11854E+18,GRP
2720,1.11881E+18,IND
2721,1.11885E+18,IND
2722,1.11886E+18,SELF
2723,1.11888E+18,IND
2724,1.11891E+18,IND
2725,1.1191E+18,GRP
2726,1.11915E+18,IND
2727,1.11915E+18,GRP
2728,1.11924E+18,IND
2729,1.11925E+18,IND
2730,1.11945E+18,IND
2731,1.1195E+18,ENV
2732,1.11958E+18,IND
2733,1.1196E+18,IND
2734,1.11976E+18,GRP
2735,1.11987E+18,SELF
2736,1.11994E+18,GRP
2737,1.11994E+18,ENV
2738,1.11995E+18,IND
2739,1.11997E+18,IND
2740,1.12034E+18,ENV
2741,1.12053E+18,IND
2742,1.12055E+18,GRP
2743,1.12064E+18,IND
2744,1.12064E+18,IND
2745,1.12067E+18,IND
2746,1.12105E+18,IND
2747,1.12106E+18,IND
2748,1.12113E+18,GRP
2749,1.12133E+18,GRP
2750,1.12137E+18,IND
2751,1.12175E+18,SELF
2752,1.12175E+18,SELF
2753,1.12196E+18,IND
2754,1.12198E+18,SELF
2755,1.12214E+18,IND
2756,1.12217E+18,SELF
2757,1.12231E+18,IND
2758,1.12232E+18,GRP
2759,1.12233E+18,ENV
2760,1.12238E+18,IND
2761,1.12243E+18,IND
2762,1.1226E+18,IND
2763,1.12266E+18,ENV
2764,1.12271E+18,IND
2765,1.12283E+18,ENV
2766,1.12309E+18,GRP
2767,1.12332E+18,IND
2768,1.12335E+18,IND
2769,1.12362E+18,IND
2770,1.12368E+18,IND
2771,1.12391E+18,ENV
2772,1.12394E+18,ENV
2773,1.12406E+18,GRP
2774,1.12433E+18,IND
2775,1.12447E+18,IND
2776,1.12448E+18,IND
2777,1.12463E+18,ENV
2778,1.12493E+18,IND
2779,1.12508E+18,IND
2780,1.1252E+18,IND
2781,1.12523E+18,IND
2782,1.12531E+18,IND
2783,1.12542E+18,IND
2784,1.12543E+18,GRP
2785,1.12553E+18,ENV
2786,1.12557E+18,IND
2787,1.1256E+18,GRP
2788,1.12571E+18,IND
2789,1.12611E+18,IND
2790,1.12612E+18,SELF
2791,1.12614E+18,GRP
2792,1.12636E+18,IND
2793,1.12678E+18,SELF
2794,1.12699E+18,IND
2795,1.12719E+18,GRP
2796,1.12765E+18,IND
2797,1.12772E+18,SELF
2798,1.12794E+18,IND
2799,1.12799E+18,IND
2800,1.12834E+18,IND
2801,1.12844E+18,SELF
2802,1.12855E+18,IND
2803,1.12861E+18,IND
2804,1.12866E+18,GRP
2805,1.12869E+18,IND
2806,1.12869E+18,IND
2807,1.12869E+18,IND
2808,1.1287E+18,IND
2809,1.12883E+18,IND
2810,1.12917E+18,GRP
2811,1.12919E+18,IND
2812,1.12928E+18,ENV
2813,1.12939E+18,IND
2814,1.12959E+18,IND
2815,1.12968E+18,IND
2816,1.12976E+18,IND
2817,1.12991E+18,IND
2818,1.12996E+18,IND
2819,1.13021E+18,IND
2820,1.13024E+18,IND
2821,1.13043E+18,GRP
2822,1.13049E+18,ENV
2823,1.13054E+18,IND
2824,1.13062E+18,IND
2825,1.13067E+18,ENV
2826,1.13071E+18,IND
2827,1.1308E+18,IND
2828,1.13106E+18,IND
2829,1.13111E+18,SELF
2830,1.13115E+18,ENV
2831,1.13149E+18,IND
2832,1.1315E+18,IND
2833,1.13151E+18,IND
2834,1.13174E+18,IND
2835,1.1319E+18,IND
2836,1.13196E+18,ENV
2837,1.13214E+18,IND
2838,1.13214E+18,IND
2839,1.13214E+18,IND
2840,1.13219E+18,ENV
2841,1.13232E+18,IND
2842,1.13236E+18,ENV
2843,1.13259E+18,GRP
2844,1.13259E+18,ENV
2845,1.13263E+18,IND
2846,1.13285E+18,IND
2847,1.13298E+18,IND
2848,1.13299E+18,IND
2849,1.133E+18,IND
2850,1.13334E+18,GRP
2851,1.13335E+18,IND
2852,1.13355E+18,IND
2853,1.13356E+18,ENV
2854,1.13359E+18,GRP
2855,1.13362E+18,IND
2856,1.13365E+18,ENV
2857,1.13365E+18,IND
2858,1.13399E+18,IND
2859,1.13409E+18,SELF
2860,1.1341E+18,IND
2861,1.13429E+18,IND
2862,1.13431E+18,IND
2863,1.13441E+18,GRP
2864,1.13474E+18,IND
2865,1.1348E+18,GRP
2866,1.13482E+18,IND
2867,1.13501E+18,IND
2868,1.13507E+18,IND
2869,1.13513E+18,GRP
2870,1.13516E+18,ENV
2871,1.13555E+18,IND
2872,1.13571E+18,IND
2873,1.13637E+18,IND
2874,1.13642E+18,IND
2875,1.13644E+18,IND
2876,1.13647E+18,IND
2877,1.13664E+18,IND
2878,1.13664E+18,GRP
2879,1.13698E+18,IND
2880,1.13729E+18,IND
2881,1.13736E+18,IND
2882,1.13736E+18,SELF
2883,1.13761E+18,GRP
2884,1.13786E+18,GRP
2885,1.13788E+18,ENV
2886,1.13792E+18,ENV
2887,1.13832E+18,IND
2888,1.13838E+18,IND
2889,1.13839E+18,IND
2890,1.13857E+18,IND
2891,1.13898E+18,ENV
2892,1.13907E+18,ENV
2893,1.13909E+18,SELF
2894,1.13913E+18,IND
2895,1.13915E+18,IND
2896,1.13932E+18,IND
2897,1.13949E+18,SELF
2898,1.13952E+18,SELF
2899,1.13953E+18,GRP
2900,1.14025E+18,SELF
2901,1.14026E+18,SELF
2902,1.14033E+18,IND
2903,1.14044E+18,ENV
2904,1.14051E+18,GRP
2905,1.14051E+18,IND
2906,1.14052E+18,IND
2907,1.14052E+18,IND
2908,1.14057E+18,IND
2909,1.14064E+18,IND
2910,1.14119E+18,IND
2911,1.14129E+18,IND
2912,1.1413E+18,IND
2913,1.14134E+18,IND
2914,1.1415E+18,ENV
2915,1.14155E+18,IND
2916,1.1416E+18,IND
2917,1.14169E+18,IND
2918,1.14183E+18,IND
2919,1.14199E+18,IND
2920,1.14201E+18,IND
2921,1.14208E+18,IND
2922,1.14209E+18,ENV
2923,1.14239E+18,IND
2924,1.14259E+18,ENV
2925,1.14276E+18,IND
2926,1.14306E+18,IND
2927,1.14307E+18,IND
2928,1.1431E+18,IND
2929,1.14311E+18,ENV
2930,1.14315E+18,IND
2931,1.14332E+18,IND
2932,1.14334E+18,GRP
2933,1.14354E+18,IND
2934,1.14378E+18,IND
2935,1.14378E+18,ENV
2936,1.1438E+18,IND
2937,1.14401E+18,IND
2938,1.14401E+18,IND
2939,1.14401E+18,IND
2940,1.14401E+18,ENV
2941,1.14402E+18,IND
2942,1.14411E+18,ENV
2943,1.14414E+18,ENV
2944,1.14424E+18,IND
2945,1.1444E+18,ENV
2946,1.14446E+18,IND
2947,1.14448E+18,ENV
2948,1.14459E+18,IND
2949,1.14461E+18,ENV
2950,1.14462E+18,ENV
2951,1.14462E+18,IND
2952,1.14462E+18,IND
2953,1.14463E+18,SELF
2954,1.14464E+18,IND
2955,1.14533E+18,IND
2956,1.14545E+18,IND
2957,1.14566E+18,IND
2958,1.14567E+18,GRP
2959,1.14569E+18,IND
2960,1.14603E+18,IND
2961,1.14604E+18,GRP
2962,1.14622E+18,IND
2963,1.14633E+18,IND
2964,1.14645E+18,IND
2965,1.14658E+18,GRP
2966,1.14669E+18,IND
2967,1.14698E+18,IND
2968,1.14707E+18,IND
2969,1.14709E+18,IND
2970,1.14709E+18,IND
2971,1.14711E+18,SELF
2972,1.14712E+18,IND
2973,1.14712E+18,IND
2974,1.14714E+18,IND
2975,1.14743E+18,IND
2976,1.14744E+18,IND
2977,1.1475E+18,SELF
2978,1.1475E+18,IND
2979,1.14754E+18,GRP
2980,1.14787E+18,ENV
2981,1.14789E+18,ENV
